group	x	y	PANEL
1	-16.3942310876704	4000	1
1	-10.3625926688245	3999	1
1	-10.1184471467267	3998	1
1	-9.87785318058476	3997	1
1	-9.41641041129204	3996	1
1	-9.08286507383331	3996	1
1	-8.94034707906491	3995	1
1	-8.82233842956515	3994	1
1	-8.71248162572656	3993	1
1	-8.6571867737772	3992	1
1	-8.5460107291403	3991	1
1	-8.43207264515641	3990	1
1	-8.40589396300141	3989	1
1	-8.35463399285751	3988	1
1	-8.26867567035756	3987	1
1	-8.20480516461833	3987	1
1	-8.17501778555648	3986	1
1	-8.07822795393307	3985	1
1	-7.93764606742667	3985	1
1	-7.87885173272731	3985	1
1	-7.80433532099683	3984	1
1	-7.63003215547168	3982	1
1	-7.5133405259468	3981	1
1	-7.43058176458176	3980	1
1	-7.30396443517088	3979	1
1	-7.2190881527636	3979	1
1	-7.149129751623	3979	1
1	-7.08332253798838	3979	1
1	-7.03454485176544	3977	1
1	-7.00469556096664	3976	1
1	-6.98050171477289	3975	1
1	-6.95505057392496	3974	1
1	-6.94755490666669	3972	1
1	-6.93748664440795	3972	1
1	-6.90799286558764	3969	1
1	-6.8703415015089	3968	1
1	-6.84138199588287	3967	1
1	-6.82153897756616	3965	1
1	-6.77864737903499	3964	1
1	-6.72547071598841	3963	1
1	-6.70613152075633	3962	1
1	-6.70113543501142	3962	1
1	-6.67028705121997	3961	1
1	-6.62060610874931	3959	1
1	-6.59956879101665	3958	1
1	-6.59435814707585	3957	1
1	-6.56735346553018	3956	1
1	-6.53050910240112	3955	1
1	-6.51165609887432	3954	1
1	-6.49260174832986	3954	1
1	-6.47253532937411	3954	1
1	-6.46322999062115	3957	1
1	-6.45868150834884	3955	1
1	-6.45172966813641	3955	1
1	-6.43748788512552	3953	1
1	-6.42750628770551	3949	1
1	-6.42458119498327	3948	1
1	-6.42145491463743	3947	1
1	-6.40181689029699	3946	1
1	-6.36850510851772	3946	1
1	-6.33711935262924	3946	1
1	-6.3184995773306	3947	1
1	-6.30792583790649	3945	1
1	-6.2988703206292	3939	1
1	-6.28882933341765	3938	1
1	-6.27994382021736	3937	1
1	-6.26601560498165	3936	1
1	-6.24110090274995	3936	1
1	-6.22415921890614	3936	1
1	-6.20885432103626	3938	1
1	-6.18147647476978	3937	1
1	-6.16371804771119	3936	1
1	-6.16005569775118	3937	1
1	-6.15042041139363	3938	1
1	-6.14149933494588	3937	1
1	-6.13568140561934	3936	1
1	-6.12479637140646	3936	1
1	-6.10660504625484	3936	1
1	-6.08561882373339	3935	1
1	-6.07324711032512	3929	1
1	-6.04542161214532	3926	1
1	-6.01052724240655	3920	1
1	-5.98666430261357	3920	1
1	-5.96640648508071	3919	1
1	-5.95926315686347	3918	1
1	-5.95749117171774	3916	1
1	-5.94659557272452	3915	1
1	-5.9359792804145	3914	1
1	-5.93140255675788	3908	1
1	-5.92400834919997	3909	1
1	-5.91879355718407	3913	1
1	-5.91019480931574	3914	1
1	-5.88593932902227	3911	1
1	-5.85577354879129	3909	1
1	-5.830550772723	3907	1
1	-5.81184345361782	3906	1
1	-5.79939837581489	3905	1
1	-5.78700905127936	3905	1
1	-5.78119789088799	3899	1
1	-5.76025303403288	3899	1
1	-5.73942090535514	3899	1
1	-5.73849437053003	3898	1
1	-5.70918223076795	3898	1
1	-5.66798026012263	3898	1
1	-5.6498828125516	3897	1
1	-5.63325098537226	3897	1
1	-5.61949151547388	3898	1
1	-5.6015363805953	3896	1
1	-5.58550052487627	3897	1
1	-5.5828750500431	3897	1
1	-5.57544770671894	3893	1
1	-5.56313438270956	3893	1
1	-5.55368417898978	3891	1
1	-5.55048885114123	3890	1
1	-5.54759581343354	3888	1
1	-5.54453484977103	3891	1
1	-5.53814350351832	3890	1
