group	x	y	PANEL
1	-16.3942310876704	278	1
1	-7.14936867415431	277	1
1	-6.49261239549392	276	1
1	-6.12351804114635	275	1
1	-5.93472620065876	274	1
1	-5.85796105095164	273	1
1	-5.83391269842649	272	1
1	-5.57730762068999	271	1
1	-5.2734505761947	270	1
1	-4.98231633334054	269	1
1	-4.52622166105606	268	1
1	-4.30005263294773	267	1
1	-4.28819986270099	265	1
1	-4.27949597037301	264	1
1	-4.25437190734934	263	1
1	-4.23042115228833	261	1
1	-4.07354853140065	259	1
1	-3.86284506650821	258	1
1	-3.79131260517777	256	1
1	-3.7753024117677	255	1
1	-3.76389527579534	254	1
1	-3.75251719421291	253	1
1	-3.73547634114643	252	1
1	-3.70778906844892	251	1
1	-3.68779605167251	250	1
1	-3.64642474464788	249	1
1	-3.59202198193673	248	1
1	-3.54764216735162	247	1
1	-3.51554271786461	246	1
1	-3.49838870432604	245	1
1	-3.4879930779326	244	1
1	-3.45809566104915	242	1
1	-3.40108513856045	241	1
1	-3.37066863817248	240	1
1	-3.36333593720073	239	1
1	-3.34785852845454	238	1
1	-3.32469400613925	237	1
1	-3.30197510698942	236	1
1	-3.27249612156173	234	1
1	-3.2428118437502	233	1
1	-3.2275561966642	232	1
1	-3.21133875533119	231	1
1	-3.18552270193556	230	1
1	-3.17079875741169	229	1
1	-3.1465815767819	228	1
1	-3.11531444289095	227	1
1	-3.09032651782824	225	1
1	-3.06379413979675	224	1
1	-3.05331876754996	223	1
1	-3.02926959907032	222	1
1	-3.00079592227381	221	1
1	-2.97912628685462	220	1
1	-2.95553860153917	218	1
1	-2.92051218402761	217	1
1	-2.88616941407516	216	1
1	-2.87709997228704	215	1
1	-2.8666332687633	214	1
1	-2.83724973100192	213	1
1	-2.7962341264248	212	1
1	-2.77119362265253	211	1
1	-2.76213621861412	210	1
1	-2.75426970241017	209	1
1	-2.74822043834346	208	1
1	-2.73661100496512	207	1
1	-2.70583955967862	206	1
1	-2.67769468286997	204	1
1	-2.64344475835891	203	1
1	-2.60700362581471	202	1
1	-2.59612491385487	201	1
1	-2.58573695848172	200	1
1	-2.57042678748654	199	1
1	-2.55940030633234	198	1
1	-2.55359488056748	197	1
1	-2.52010987525646	195	1
1	-2.47584463873112	194	1
1	-2.46246661898755	192	1
1	-2.45504329767083	190	1
1	-2.44750037405533	190	1
1	-2.44434006203523	189	1
1	-2.44075036339116	188	1
1	-2.42655295488797	188	1
1	-2.40748466046557	187	1
1	-2.39852452300421	186	1
1	-2.3900432297627	185	1
1	-2.37573809115026	184	1
1	-2.3635041486056	183	1
1	-2.35872936327456	182	1
1	-2.35630678729745	181	1
1	-2.32897054714212	178	1
1	-2.30132534226125	176	1
1	-2.29797363180318	175	1
1	-2.29161511101965	174	1
1	-2.26678713483579	173	1
1	-2.23114899045081	172	1
1	-2.21505390817394	171	1
1	-2.192569071155	170	1
1	-2.16483627807217	169	1
1	-2.15849598277089	168	1
1	-2.15290463017398	167	1
1	-2.14696753709667	166	1
1	-2.14591006867606	165	1
1	-2.13708338687711	164	1
1	-2.12659761379157	163	1
1	-2.12341666131034	162	1
1	-2.12033354830496	161	1
1	-2.11576699523694	159	1
1	-2.10453523986505	158	1
1	-2.09379207302928	157	1
1	-2.08833371082582	155	1
1	-2.08096494062489	154	1
1	-2.0690708691664	153	1
1	-2.05782921023466	152	1
1	-2.05068392613619	151	1
1	-2.0400436092621	150	1
1	-2.01749907003701	149	1
1	-1.99095897411759	148	1
1	-1.97411072096344	147	1
1	-1.96277715537334	146	1
1	-1.94731685064078	145	1
1	-1.9370643383425	144	1
1	-1.9337074765776	143	1
1	-1.91814538706692	142	1
1	-1.9050315062538	141	1
1	-1.90363453829488	140	1
1	-1.8973091200019	139	1
1	-1.88054494140407	138	1
1	-1.86930175279057	137	1
1	-1.86568802336332	136	1
1	-1.85208775420054	135	1
1	-1.80178202110402	136	1
1	-1.75845705966141	135	1
1	-1.7537451210754	134	1
